               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.039742,            0.055621,            0.012148,             0.85796,             0.67222,             0.74041,             0.50959,            0.040414,            0.044047,            0.013165,            0.005413,            0.005413,            0.005413
                 141,            0.039544,            0.055556,            0.011826,             0.83879,              0.6758,             0.74046,             0.50891,            0.040272,            0.043936,            0.013275,             0.00538,             0.00538,             0.00538
                 142,            0.039419,            0.054669,             0.01165,             0.85671,             0.67142,             0.74143,             0.51049,            0.040098,            0.043946,            0.013074,            0.005347,            0.005347,            0.005347
                 143,            0.039371,            0.054304,            0.012039,             0.84046,             0.67765,             0.74397,             0.51524,             0.04006,            0.043674,             0.01302,            0.005314,            0.005314,            0.005314
                 144,            0.039528,            0.054154,            0.011821,             0.82988,             0.68498,             0.74041,             0.51323,            0.040137,            0.043536,            0.013023,            0.005281,            0.005281,            0.005281
                 145,            0.039255,            0.054796,            0.011764,             0.86812,             0.66654,             0.74482,             0.51714,            0.040235,            0.043634,            0.012855,            0.005248,            0.005248,            0.005248
                 146,            0.039091,            0.054423,            0.011515,             0.84533,             0.68293,             0.74699,             0.51776,            0.040048,            0.043591,            0.012804,            0.005215,            0.005215,            0.005215
                 147,             0.03932,            0.053425,            0.011681,             0.86071,             0.67338,             0.74539,             0.51456,            0.040118,            0.043723,            0.013024,            0.005182,            0.005182,            0.005182
                 148,            0.039533,            0.054241,            0.011567,             0.85823,             0.67821,             0.74396,             0.51371,            0.040093,            0.043749,            0.013028,            0.005149,            0.005149,            0.005149
                 149,            0.039092,            0.053361,            0.011414,             0.84949,             0.67738,              0.7444,               0.513,            0.040011,            0.043777,            0.013036,            0.005116,            0.005116,            0.005116
                 150,            0.039486,            0.053505,            0.011709,             0.86877,             0.67626,             0.74887,             0.52146,            0.039934,            0.043626,            0.012895,            0.005083,            0.005083,            0.005083
                 151,            0.038942,             0.05456,            0.011309,             0.86568,             0.68006,             0.74832,             0.51907,            0.039884,             0.04344,            0.012978,             0.00505,             0.00505,             0.00505
                 152,            0.038907,            0.054805,            0.011365,             0.85824,             0.67992,              0.7479,             0.52196,            0.039845,            0.043438,             0.01308,            0.005017,            0.005017,            0.005017
                 153,            0.038947,            0.053939,            0.011291,             0.86933,             0.67061,             0.74803,             0.52037,            0.039835,            0.043426,            0.013101,            0.004984,            0.004984,            0.004984
                 154,            0.038778,            0.053942,            0.011547,             0.85651,             0.67679,             0.74687,             0.52083,            0.039763,            0.043634,            0.012993,            0.004951,            0.004951,            0.004951
                 155,            0.039305,            0.053294,            0.011605,              0.8597,             0.67847,             0.74913,             0.51976,             0.03965,            0.043551,            0.012899,            0.004918,            0.004918,            0.004918
                 156,            0.039234,            0.053517,            0.011319,             0.84516,             0.68335,             0.74638,             0.52011,            0.039672,            0.043442,            0.012965,            0.004885,            0.004885,            0.004885
                 157,            0.038618,            0.052351,            0.011401,             0.84778,             0.68242,             0.74516,             0.52108,            0.039652,            0.043455,            0.013076,            0.004852,            0.004852,            0.004852
                 158,            0.038504,            0.052586,            0.011518,             0.86595,             0.67854,             0.74855,             0.52162,             0.03965,            0.043332,            0.013042,            0.004819,            0.004819,            0.004819
                 159,            0.038574,            0.052854,             0.01109,             0.87296,             0.67355,             0.74847,             0.52497,            0.039623,            0.043397,            0.013032,            0.004786,            0.004786,            0.004786
                 160,            0.038728,            0.053034,            0.011331,             0.87587,             0.67613,             0.74948,             0.52401,            0.039549,            0.043516,             0.01312,            0.004753,            0.004753,            0.004753
                 161,            0.038629,            0.054022,            0.011379,             0.87094,             0.68335,             0.75053,             0.52382,            0.039561,            0.043601,            0.013236,             0.00472,             0.00472,             0.00472
                 162,            0.038547,            0.053252,            0.011066,             0.86196,             0.68798,              0.7521,             0.52374,             0.03956,            0.043432,            0.013179,            0.004687,            0.004687,            0.004687
